# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1415206157;sdb;220.90;8477.87;32742.13;186.60;0.15;0.66;0.05;1.11
axle;60;1415206157;sda;6.47;3.20;889.73;138.08;0.00;0.26;0.23;0.15
axle;60;1415206217;sdb;473.97;8827.73;9065.47;37.75;1.13;2.38;0.03;1.47
axle;60;1415206217;sda;11.22;0.13;720.27;64.23;0.01;1.11;0.39;0.44
axle;60;1415206277;sdb;1433.70;8891.73;29386.40;26.70;3.03;2.11;0.02;3.50
axle;60;1415206277;sda;1.90;0.00;43.20;22.74;0.00;0.56;0.11;0.02
axle;60;1415206337;sdb;167.58;8678.53;4597.60;79.22;0.16;0.94;0.05;0.77
axle;60;1415206337;sda;6.02;0.00;205.20;34.11;0.01;1.07;0.33;0.20
axle;60;1415206397;sdb;213.97;8174.93;36394.40;208.30;0.43;2.02;0.06;1.27
axle;60;1415206397;sda;2.20;0.00;66.13;30.06;0.00;0.30;0.18;0.04
axle;60;1415206457;sdb;204.02;8256.00;16012.53;118.95;0.11;0.55;0.05;0.98
axle;60;1415206457;sda;9.22;0.00;420.27;45.60;0.00;0.12;0.11;0.10
axle;60;1415206517;sdb;169.17;8563.20;4582.27;77.71;0.16;0.94;0.04;0.71
axle;60;1415206517;sda;1.80;0.13;28.13;15.70;0.00;0.07;0.07;0.01
axle;60;1415206577;sdb;158.95;8708.40;4293.33;81.80;0.16;0.98;0.04;0.59
axle;60;1415206577;sda;4.67;0.13;161.07;34.54;0.00;0.13;0.11;0.05
axle;60;1415206637;sdb;162.68;8768.00;4402.40;80.96;0.13;0.79;0.04;0.67
axle;60;1415206637;sda;18.20;0.00;683.20;37.54;0.01;0.59;0.15;0.27
axle;60;1415206697;sdb;173.12;8819.20;4729.07;78.26;0.14;0.82;0.05;0.81
axle;60;1415206697;sda;1.50;0.00;26.13;17.42;0.00;0.00;0.00;0.00
axle;60;1415206757;sdb;160.55;8004.27;4426.53;77.43;0.12;0.74;0.04;0.63
axle;60;1415206757;sda;6.87;0.00;228.67;33.30;0.00;0.16;0.14;0.09
axle;60;1415206817;sdb;195.10;8818.53;5503.73;73.41;0.16;0.81;0.04;0.85
axle;60;1415206817;sda;3.25;0.13;89.20;27.49;0.00;0.14;0.12;0.04
axle;60;1415206877;sdb;156.07;8470.40;4680.00;84.26;0.15;0.95;0.06;0.95
axle;60;1415206877;sda;6.38;0.00;244.40;38.29;0.00;0.08;0.07;0.05
