# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
axle;60;1415206157;-27460.75;0.62;26360.18
axle;60;1415206217;-6295.85;-109.03;3929.45
axle;60;1415206277;381.52;0.20;501.83
axle;60;1415206337;-617.92;-3.87;-3200.82
axle;60;1415206397;-39.42;-9.95;1608.37
axle;60;1415206457;9526.28;-0.73;-5382.68
axle;60;1415206517;-916.82;0.65;1071.45
axle;60;1415206577;-956.90;-0.02;943.73
axle;60;1415206637;1311.83;-0.98;-769.77
axle;60;1415206697;-929.87;0.70;1102.27
axle;60;1415206757;-994.47;0.38;764.90
axle;60;1415206817;-1914.85;1.08;1039.65
axle;60;1415206877;258.58;-0.47;905.90
