# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1415206961;sdb;1696.22;7220.27;155118.93;95.71;11.11;6.55;0.06;10.03
axle;60;1415206961;sda;147.83;0.80;9300.40;62.92;5.02;30.42;0.79;11.65
axle;60;1415207021;sdb;345.42;7556.27;85568.40;269.60;2.56;7.41;0.12;4.31
axle;60;1415207021;sda;29.63;0.13;1166.00;39.35;0.01;0.20;0.14;0.43
axle;60;1415207081;sdb;1578.02;7441.20;53741.33;38.77;5.69;3.61;0.04;5.96
axle;60;1415207081;sda;16.92;0.13;459.33;27.16;0.02;1.02;0.11;0.19
axle;60;1415207141;sdb;331.38;7518.13;52404.80;180.83;2.13;6.42;0.09;3.00
axle;60;1415207141;sda;27.22;7.07;1175.20;43.44;0.01;0.44;0.21;0.56
axle;60;1415207201;sdb;1548.37;7667.20;73150.40;52.20;3.46;2.24;0.03;4.76
axle;60;1415207201;sda;5.70;0.00;168.53;29.57;0.00;0.09;0.09;0.05
axle;60;1415207261;sdb;422.98;7483.73;39902.27;112.03;1.35;3.08;0.05;2.15
axle;60;1415207261;sda;14.85;0.00;806.00;54.28;0.00;0.17;0.10;0.15
axle;60;1415207321;sdb;1354.73;7479.60;32877.07;29.79;5.27;3.93;0.04;4.87
axle;60;1415207321;sda;2.35;0.00;345.07;146.84;0.00;0.00;0.00;0.00
axle;60;1415207381;sdb;1547.77;7633.20;44710.80;33.82;3.15;2.04;0.02;3.45
axle;60;1415207381;sda;10.93;1.33;421.20;38.65;0.00;0.29;0.16;0.17
axle;60;1415207441;sdb;220.95;7577.60;46804.00;246.13;1.68;7.39;0.11;2.33
axle;60;1415207441;sda;90.00;6.40;3141.20;34.97;0.08;0.81;0.17;1.55
axle;60;1415207501;sdb;1616.57;7706.13;70310.40;48.26;5.16;3.22;0.04;6.37
axle;60;1415207501;sda;2.13;0.00;44.93;21.06;0.00;1.06;0.50;0.11
axle;60;1415207561;sdb;1024.08;7275.87;48469.47;54.43;4.55;4.37;0.05;5.01
axle;60;1415207561;sda;2.73;0.00;355.47;130.05;0.00;0.29;0.05;0.01
axle;60;1415207621;sdb;780.25;7466.80;25836.93;42.68;3.09;4.05;0.05;3.77
axle;60;1415207621;sda;2.60;0.00;345.60;132.92;0.00;0.15;0.03;0.01
axle;60;1415207681;sdb;1497.80;7616.00;35248.00;28.62;3.20;2.14;0.02;3.55
axle;60;1415207681;sda;2.47;0.00;51.20;20.76;0.00;0.00;0.00;0.00
axle;60;1415207741;sdb;1586.43;7634.40;40491.73;30.34;3.88;2.45;0.03;4.03
axle;60;1415207741;sda;3.48;0.00;365.20;104.84;0.00;0.25;0.06;0.02
axle;60;1415207801;sdb;213.93;7455.73;7806.40;71.34;0.36;1.66;0.06;1.21
axle;60;1415207801;sda;2.13;0.00;47.60;22.31;0.00;0.00;0.00;0.00
axle;60;1415207861;sdb;1692.40;7688.53;43130.40;30.03;3.85;2.27;0.02;4.21
axle;60;1415207861;sda;3.58;1.87;370.93;104.04;0.00;0.54;0.19;0.07
axle;60;1415207921;sdb;379.80;7419.87;52229.20;157.05;1.94;5.11;0.10;3.71
axle;60;1415207921;sda;10.15;1.87;645.07;63.74;0.00;0.28;0.17;0.17
axle;60;1415207981;sdb;1737.42;7761.33;119907.33;73.48;7.67;4.42;0.05;8.01
axle;60;1415207981;sda;1.62;0.00;34.13;21.11;0.00;0.00;0.00;0.00
axle;60;1415208041;sdb;863.08;7860.67;94684.40;118.81;2.87;3.34;0.07;6.39
axle;60;1415208041;sda;19.03;1.20;1256.67;66.09;0.02;0.90;0.27;0.51
axle;60;1415208101;sdb;1241.38;7616.27;45973.73;43.17;3.42;2.76;0.03;3.89
axle;60;1415208101;sda;2.92;0.00;356.80;122.33;0.00;0.30;0.02;0.01
axle;60;1415208161;sdb;1647.88;7735.73;39386.93;28.60;3.52;2.14;0.02;3.64
axle;60;1415208161;sda;2.68;0.00;58.67;21.86;0.00;0.00;0.00;0.00
axle;60;1415208221;sdb;951.65;7398.27;144482.00;159.60;2.19;2.30;0.09;8.40
axle;60;1415208221;sda;31.27;0.00;1810.80;57.91;0.03;0.83;0.33;1.03
axle;60;1415208281;sdb;1113.97;7510.53;31108.93;34.67;3.36;3.02;0.04;3.99
axle;60;1415208281;sda;7.93;0.40;250.93;31.68;0.00;0.14;0.13;0.10
axle;60;1415208341;sdb;1492.53;9037.20;36703.07;30.65;2.85;1.91;0.02;3.51
axle;60;1415208341;sda;3.42;1.33;359.33;105.56;0.00;0.43;0.14;0.05
