# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1415206961;3610.53;82209.67;611316.83;0.02;82566.03;35096.03;5123.67;39113.82;97.25
axle;60;1415207021;3778.20;43367.20;292110.72;0.02;67735.00;14659.03;2404.20;16952.90;99.35
axle;60;1415207081;3720.67;27100.33;407708.17;0.00;89637.07;0.00;563.95;507.52;89.99
axle;60;1415207141;3762.60;26790.00;386128.47;0.18;84082.88;0.00;1081.37;966.00;89.33
axle;60;1415207201;3833.60;36659.47;408825.57;0.00;53751.82;0.00;151.70;133.63;88.09
axle;60;1415207261;3744.00;20376.80;334098.47;0.00;54502.27;0.00;556.92;490.83;88.13
axle;60;1415207321;3737.67;16588.40;405731.48;0.00;78163.82;0.00;0.00;0.00;0.00
axle;60;1415207381;3817.27;22566.00;446036.92;0.00;77681.55;0.00;399.73;349.90;87.53
axle;60;1415207441;3796.27;25587.73;361281.68;0.03;70079.13;8984.97;2533.03;11127.47;96.61
axle;60;1415207501;3848.80;34562.53;448979.32;0.00;92524.05;0.00;0.00;0.00;0.00
axle;60;1415207561;3640.07;24440.47;369200.27;0.00;82824.62;0.00;0.00;0.00;0.00
axle;60;1415207621;3731.27;13063.27;343067.77;0.00;74430.65;0.00;0.00;0.00;0.00
axle;60;1415207681;3808.00;17649.60;340109.48;0.00;44566.87;0.00;0.00;0.00;0.00
axle;60;1415207741;3817.20;20428.47;369557.28;0.00;57073.35;0.00;0.00;0.00;0.00
axle;60;1415207801;3727.87;3927.00;451495.63;0.00;41241.28;0.00;0.00;0.00;0.00
axle;60;1415207861;3845.20;21750.67;389483.38;0.03;45272.82;0.00;0.00;0.00;0.00
axle;60;1415207921;3710.87;26437.13;351760.30;0.03;58388.15;0.00;323.82;284.23;87.78
axle;60;1415207981;3880.67;59970.73;329261.80;0.00;55818.13;0.00;560.53;560.53;100.00
axle;60;1415208041;3930.93;47970.53;366652.40;0.02;72637.85;0.00;1009.62;893.77;88.53
axle;60;1415208101;3808.13;23165.27;394086.20;0.00;92500.08;0.00;17.07;17.07;100.00
axle;60;1415208161;3867.87;19722.80;383094.35;0.00;69657.53;0.00;0.00;0.00;0.00
axle;60;1415208221;3699.13;73146.40;457866.17;0.00;79879.17;16468.88;3045.62;19322.43;99.02
axle;60;1415208281;3755.47;15679.93;395634.87;0.02;88273.57;0.00;246.25;218.40;88.69
axle;60;1415208341;4519.27;18531.20;153044.58;0.03;82833.42;0.00;0.00;0.00;0.00
