# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1415205102;sdb;841.28;9261.60;357296.93;435.71;1.05;1.26;0.13;10.72
axle;60;1415205102;sda;521.70;119065.33;2380.93;232.79;2.86;5.49;1.39;72.39
axle;60;1415205162;sdb;653.10;8385.87;260584.80;411.84;0.82;1.27;0.15;9.81
axle;60;1415205162;sda;289.67;63748.93;1698.00;225.94;0.84;2.89;1.34;38.74
axle;60;1415205222;sdb;572.25;8135.60;222364.67;402.80;4.46;7.79;0.18;10.54
axle;60;1415205222;sda;190.98;47498.00;159.87;249.54;0.09;0.48;0.35;6.74
axle;60;1415205282;sdb;574.18;8131.60;223688.27;403.74;3.77;6.58;0.16;9.25
axle;60;1415205282;sda;196.35;47923.20;244.27;245.31;0.07;0.37;0.27;5.39
axle;60;1415205342;sdb;419.10;8546.00;170306.40;426.75;0.43;1.03;0.16;6.56
axle;60;1415205342;sda;204.60;49619.60;319.33;244.08;0.07;0.33;0.23;4.78
axle;60;1415205402;sdb;382.33;8856.80;106516.00;301.76;0.34;0.91;0.09;3.47
axle;60;1415205402;sda;152.07;34992.13;495.47;233.37;0.05;0.30;0.24;3.67
axle;60;1415205462;sdb;760.65;7630.53;338525.87;455.08;23.05;30.31;0.29;21.77
axle;60;1415205462;sda;3.90;0.00;97.07;24.89;0.02;4.12;0.80;0.31
axle;60;1415205522;sdb;313.03;7947.20;86387.20;301.36;3.72;11.88;0.21;6.69
axle;60;1415205522;sda;2.13;0.00;50.67;23.75;0.00;1.75;1.06;0.23
axle;60;1415205582;sdb;222.50;8973.47;23562.93;146.23;0.15;0.68;0.07;1.63
axle;60;1415205582;sda;2.28;32.67;22.93;24.35;0.01;5.52;1.11;0.25
axle;60;1415205642;sdb;189.33;8828.40;25158.93;179.51;0.10;0.55;0.06;1.13
axle;60;1415205642;sda;1.25;0.00;21.73;17.39;0.00;0.00;0.00;0.00
axle;60;1415205702;sdb;327.02;8672.67;86941.20;292.38;0.38;1.16;0.16;5.31
axle;60;1415205702;sda;3.50;0.00;125.60;35.89;0.00;0.70;0.51;0.18
axle;60;1415205762;sdb;230.25;8717.47;23573.33;140.24;0.14;0.63;0.05;1.11
axle;60;1415205762;sda;1.07;2.80;16.40;18.00;0.00;0.19;0.06;0.01
axle;60;1415205822;sdb;269.63;8940.80;67491.87;283.47;0.26;0.96;0.15;4.01
axle;60;1415205822;sda;1.22;0.00;18.53;15.23;0.00;0.16;0.11;0.01
axle;60;1415205882;sdb;367.00;8919.73;95299.47;283.98;1.32;3.60;0.15;5.44
axle;60;1415205882;sda;1.90;2.67;34.80;19.72;0.00;1.12;0.88;0.17
axle;60;1415205942;sdb;329.37;8839.07;92964.00;309.09;0.89;2.71;0.15;4.94
axle;60;1415205942;sda;1.78;0.00;34.40;19.29;0.00;0.11;0.11;0.02
axle;60;1415206002;sdb;207.20;8870.93;17116.00;125.42;0.09;0.44;0.04;0.73
axle;60;1415206002;sda;0.90;0.00;14.40;16.00;0.00;0.00;0.00;0.00
axle;60;1415206062;sdb;159.23;8696.00;13574.53;139.86;0.10;0.65;0.08;1.22
axle;60;1415206062;sda;1.10;0.00;17.07;15.52;0.00;0.00;0.00;0.00
