ctime,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
1415205045.29943,template1,0,0,0,0,0,0,0,0,0,0
1415205045.29943,template0,0,0,0,0,0,0,0,0,0,0
1415205045.29943,postgres,0,10,0,142,1744,2552,1052,0,0,0
1415205045.29943,dbt3,11,85,0,198,6049,3691,2759,243,2,0
1415205105.37925,template1,0,0,0,0,0,0,0,0,0,0
1415205105.37925,template0,0,0,0,0,0,0,0,0,0,0
1415205105.37925,postgres,0,10,0,142,1744,2552,1052,0,0,0
1415205105.37925,dbt3,12,134,0,490722,1035016,30410215,5967,11600352,7,0
1415205165.38611,template1,0,0,0,0,0,0,0,0,0,0
1415205165.38611,template0,0,0,0,0,0,0,0,0,0,0
1415205165.38611,postgres,0,12,0,142,1799,3214,1063,0,0,0
1415205165.38611,dbt3,8,166,0,995322,2621383,90416714,9025,26600502,8,0
1415205225.38666,template1,0,0,0,0,0,0,0,0,0,0
1415205225.38666,template0,0,0,0,0,0,0,0,0,0,0
1415205225.38666,postgres,0,14,0,142,1854,3876,1074,0,0,0
1415205225.38666,dbt3,5,181,0,995337,3172020,105422149,10976,26600586,8,0
1415205285.39321,template1,0,0,0,0,0,0,0,0,0,0
1415205285.39321,template0,0,0,0,0,0,0,0,0,0,0
1415205285.39321,postgres,0,16,0,142,1909,4538,1085,0,0,0
1415205285.39321,dbt3,4,196,0,995337,3174867,105427415,12434,26600586,8,0
1415205345.39597,template1,0,0,0,0,0,0,0,0,0,0
1415205345.39597,template0,0,0,0,0,0,0,0,0,0,0
1415205345.39597,postgres,0,18,0,142,1964,5200,1096,0,0,0
1415205345.39597,dbt3,6,206,0,995337,3176817,105431509,13357,26600586,8,0
1415205405.39911,template1,0,0,0,0,0,0,0,0,0,0
1415205405.39911,template0,0,0,0,0,0,0,0,0,0,0
1415205405.39911,postgres,0,20,0,142,2019,5862,1107,0,0,0
1415205405.39911,dbt3,13,229,0,2061017,5487306,105436306,14657,86586638,8,0
1415205465.40327,template1,0,0,0,0,0,0,0,0,0,0
1415205465.40327,template0,0,0,0,0,0,0,0,0,0,0
1415205465.40327,postgres,0,22,0,142,2074,6524,1118,0,0,0
1415205465.40327,dbt3,11,245,0,3506657,6175286,225413384,16136,86586650,8,0
1415205525.40671,template1,0,0,0,0,0,0,0,0,0,0
1415205525.40671,template0,0,0,0,0,0,0,0,0,0,0
1415205525.40671,postgres,0,24,0,142,2129,7186,1129,0,0,0
1415205525.40671,dbt3,10,260,0,4475038,6274884,285404307,17489,86586654,8,0
1415205585.4093,template1,0,0,0,0,0,0,0,0,0,0
1415205585.4093,template0,0,0,0,0,0,0,0,0,0,0
1415205585.4093,postgres,0,26,0,142,2184,7848,1140,0,0,0
1415205585.4093,dbt3,10,274,0,4475038,6277288,285409028,18682,86586654,8,0
1415205645.41244,template1,0,0,0,0,0,0,0,0,0,0
1415205645.41244,template0,0,0,0,0,0,0,0,0,0,0
1415205645.41244,postgres,0,28,0,142,2239,8510,1151,0,0,0
1415205645.41244,dbt3,8,290,0,4475038,6280129,285414332,20137,86586654,8,0
1415205705.41648,template1,0,0,0,0,0,0,0,0,0,0
1415205705.41648,template0,0,0,0,0,0,0,0,0,0,0
1415205705.41648,postgres,0,30,0,142,2294,9172,1162,0,0,0
1415205705.41648,dbt3,9,303,0,5442108,6380699,345404803,21346,86586662,8,0
1415205765.41869,template1,0,0,0,0,0,0,0,0,0,0
1415205765.41869,template0,0,0,0,0,0,0,0,0,0,0
1415205765.41869,postgres,0,32,0,142,2349,9834,1173,0,0,0
1415205765.41869,dbt3,7,319,0,5442108,6383544,345410123,22803,86586662,8,0
1415205825.42984,template1,0,0,0,0,0,0,0,0,0,0
1415205825.42984,template0,0,0,0,0,0,0,0,0,0,0
1415205825.42984,postgres,0,34,0,142,2404,10496,1184,0,0,0
1415205825.42984,dbt3,6,330,0,7567190,6391482,465386593,23949,86586670,10,0
1415205885.43566,template1,0,0,0,0,0,0,0,0,0,0
1415205885.43566,template0,0,0,0,0,0,0,0,0,0,0
1415205885.43566,postgres,0,36,0,142,2459,11158,1195,0,0,0
1415205885.43566,dbt3,6,347,0,8614231,6412510,525377561,25306,86586676,10,0
1415205945.44195,template1,0,0,0,0,0,0,0,0,0,0
1415205945.44195,template0,0,0,0,0,0,0,0,0,0,0
1415205945.44195,postgres,0,38,0,142,2514,11820,1206,0,0,0
1415205945.44195,dbt3,5,363,0,9666040,6428954,585368713,26836,86586684,10,0
1415206005.44125,template1,0,0,0,0,0,0,0,0,0,0
1415206005.44125,template0,0,0,0,0,0,0,0,0,0,0
1415206005.44125,postgres,0,40,0,142,2569,12482,1217,0,0,0
1415206005.44125,dbt3,5,375,0,9666040,6431165,585373392,27936,86586684,10,0
1415206065.44288,template1,0,0,0,0,0,0,0,0,0,0
1415206065.44288,template0,0,0,0,0,0,0,0,0,0,0
1415206065.44288,postgres,0,42,0,142,2624,13144,1228,0,0,0
1415206065.44288,dbt3,3,392,0,9666040,6434045,585378772,29410,86586684,10,0
